d002.s000.t000;teach;v
d002.s000.t001;child;n
d002.s000.t002;read;v
d002.s000.t003;write;v
d002.s000.t004;reckon;v
d002.s001.t000;know;v
d002.s002.t000;want;v
d002.s003.t000;reason;n
d002.s003.t001;want;v
d002.s003.t002;effective;a
d002.s003.t003;education;n
d002.s003.t004;require;v
d002.s003.t005;relinquish;v
d002.s003.t006;cherished;a
d002.s003.t007;metaphysical;a
d002.s003.t008;belief;n
d002.s003.t009;human;a
d002.s003.t010;nature;n
;general;a
d002.s003.t011;human;a
d002.s003.t012;nature;n
d002.s003.t013;young;a
d002.s003.t014;people;n
d002.s003.t015;in_particular;r
;well;r
d002.s003.t016;violate;v
d002.s003.t017;cherished;a
;vested;a
d002.s003.t018;interest;n
d002.s004.t000;belief;n
d002.s004.t001;so;r
d002.s004.t002;dominate;v
d002.s004.t003;educational;a
d002.s004.t004;establishment;n
d002.s004.t005;politician;n
d002.s004.t006;even;r
d002.s004.t007;parent;n
d002.s004.t008;seem;v
d002.s004.t009;almost;r
d002.s004.t010;blasphemous;a
d002.s004.t011;challenge;v
d002.s005.t000;here;r
d002.s005.t001;example;n
d002.s006.t000;ask;v
d002.s006.t001;sample;n
d002.s006.t002;american;a
d002.s006.t003;parent;n
d002.s006.t004;wish;v
d002.s006.t005;elementary_school;n
d002.s006.t006;encourage;v
d002.s006.t007;creativity;n
d002.s006.t008;child;n
d002.s006.t009;answer;n
d002.s006.t010;of_course;r
d002.s007.t000;mean;v
d002.s007.t001;specifically;r
d002.s007.t002;creativity;n
d002.s008.t000;one;n
d002.s008.t001;say;v
d002.s009.t000;in_practice;r
d002.s009.t001;end_up;v
d002.s009.t002;equate;v
d002.s009.t003;self-expression;n
d002.s009.t004;encourage;v
d002.s009.t005;youngster;n
d002.s009.t006;self-esteem;n
d002.s010.t000;result;n
d002.s010.t001;generation;n
d002.s010.t002;young;a
d002.s010.t003;people;n
d002.s010.t004;ignorance;n
d002.s010.t005;intellectual;a
d002.s010.t006;incompetence;n
d002.s010.t007;match;v
d002.s010.t008;only;r
d002.s010.t009;good;a
d002.s010.t010;opinion;n
d002.s011.t000;whole;a
d002.s011.t001;notion;n
d002.s011.t002;creativity;n
d002.s011.t003;education;n
;part;n
;parcel;n
d002.s011.t004;romantic;a
d002.s011.t005;rebellion;n
d002.s011.t006;disciplined;a
d002.s011.t007;instruction;n
d002.s011.t008;regard_as;v
d002.s011.t009;authoritarian;a
d002.s011.t010;repression;n
d002.s011.t011;frustration;n
d002.s011.t012;latent;a
d002.s011.t013;talent;n
d002.s011.t014;wonderful;a
d002.s011.t015;as;r
d002.s011.t016;yet;r
d002.s011.t017;undefined;a
d002.s011.t018;potentiality;n
d002.s011.t019;inherent;a
d002.s011.t020;soul;n
d002.s011.t021;child;n
d002.s012.t000;surprising;a
d002.s012.t001;parent;n
d002.s012.t002;find;v
d002.s012.t003;romantic;a
;extravagance;n
d002.s012.t004;so;r
d002.s012.t005;attractive;a
d002.s013.t000;fortunately;r
d002.s013.t001;same;a
d002.s013.t002;parent;n
d002.s013.t003;want;v
d002.s013.t004;child;n
d002.s013.t005;get;v
d002.s013.t006;decent;a
d002.s013.t007;education;n
d002.s013.t008;as;r
d002.s013.t009;traditionally;r
d002.s013.t010;understand;v
d002.s013.t011;enough;r
d002.s013.t012;common_sense;n
d002.s013.t013;know;v
d002.s013.t014;demand;v
d002.s014.t000;commitment;n
d002.s014.t001;creativity;n
d002.s014.t002;survive;v
d002.s014.t003;adolescent;a
d002.s014.t004;illiteracy;n
d002.s015.t000;american;a
d002.s015.t001;education;n
d002.s015.t002;future;n
d002.s015.t003;determine;v
d002.s015.t004;degree;n
d002.s015.t005;allow;v
d002.s015.t006;common_sense;n
d002.s015.t007;prevail;v
d002.s015.t008;illusion;n
d002.s015.t009;also;r
d002.s015.t010;share;v
d002.s016.t000;education;n
d002.s016.t001;establishment;n
d002.s016.t002;fight;v
d002.s016.t003;common_sense;n
d002.s016.t004;every_inch;r
;way;n
d002.s017.t000;reason;n
d002.s017.t001;complex;a
d002.s017.t002;simple;a
d002.s017.t003;reason;n
;underestimate;v
d002.s018.t000;progressive;a
d002.s018.t001;education;n
d002.s018.t002;once;r
d002.s018.t003;call;v
d002.s018.t004;far;r
d002.s018.t005;more;r
d002.s018.t006;interesting;a
d002.s018.t007;agreeable;a
d002.s018.t008;teacher;n
d002.s018.t009;disciplined;a
d002.s018.t010;instruction;n
d002.s019.t000;nice;a
d002.s019.t001;teacher;n
d002.s019.t002;think;v
;engage;v
d002.s019.t003;personality;n
d002.s019.t004;development;n
d002.s019.t005;even;r
d002.s019.t006;nice;a
d002.s019.t007;minimize;v
d002.s019.t008;irksome;a
d002.s019.t009;test;n
d002.s019.t010;often;r
d002.s019.t011;disappointing;a
d002.s019.t012;result;n
d002.s020.t000;also;r
d002.s020.t001;provide;v
d002.s020.t002;teacher;n
;superior;a
d002.s020.t003;profession;n
d002.s020.t004;pass;v
d002.s020.t005;course;n
d002.s020.t006;educational;a
d002.s020.t007;psychology;n
d002.s020.t008;educational;a
d002.s020.t009;philosophy;n
d002.s021.t000;take;v
d002.s021.t001;such;a
d002.s021.t002;course;n
d002.s021.t003;college;n
d002.s021.t004;think;v
d002.s021.t005;end_up;v
d002.s021.t006;schoolteacher;n
d002.s022.t000;all;r
d002.s022.t001;fairly;r
d002.s022.t002;describe;v
d002.s022.t003;pap;n
d002.s022.t004;course;n
d002.s023.t000;unfair;a
d002.s023.t001;dump;v
d002.s023.t002;teacher;n
d002.s023.t003;distinct;a
d002.s023.t004;educational;a
d002.s023.t005;establishment;n
d002.s024.t000;know;v
d002.s024.t001;many;a
d002.s024.t002;schoolteacher;n
d002.s024.t003;on_the_whole;r
d002.s024.t004;seriously;r
d002.s024.t005;commit;v
d002.s024.t006;conscientious;a
d002.s024.t007;teaching;n
d002.s025.t000;best;a
d002.s025.t001;bright;a
d002.s025.t002;generation;n
d002.s025.t003;very;r
d002.s025.t004;few;a
d002.s025.t005;such;a
d002.s025.t006;people;n
;definition;n
;need;v
d002.s026.t000;job;n
d002.s026.t001;well;r
d002.s027.t000;remember;v
d002.s027.t001;truly;r
d002.s027.t002;inspiring;a
d002.s027.t003;teacher;n
;school;n
;day;n
d002.s028.t000;education;n
d002.s028.t001;proceed;v
;hand;n
d002.s028.t002;merely;r
d002.s028.t003;competent;a
d002.s028.t004;conscientious;a
d002.s029.t000;sense;n
d002.s029.t001;teacher;n
d002.s029.t002;compare;v
d002.s029.t003;one;n
d002.s029.t004;family_doctor;n
d002.s030.t000;brilliant;a
d002.s030.t001;probably;r
d002.s030.t002;family_doctor;n
d002.s030.t003;in_the_first_place;r
d002.s031.t000;competent;a
d002.s031.t001;conscientious;a
d002.s031.t002;serve;v
d002.s031.t003;well;r
d002.s032.t000;teacher;n
d002.s032.t001;important;a
d002.s032.t002;factor;n
d002.s032.t003;educational;a
d002.s032.t004;crisis;n
d002.s033.t000;problem;n
d002.s033.t001;equity;n
d002.s033.t002;educational;a
d002.s033.t003;problem;n
d002.s034.t000;silly;a
d002.s034.t001;libel;n
d002.s034.t002;teacher;n
d002.s034.t003;think;v
d002.s034.t004;educate;v
d002.s034.t005;child;n
d002.s034.t006;better;a
d002.s034.t007;only;r
d002.s034.t008;get;v
d002.s034.t009;few;a
;dollar;n
d002.s034.t010;year;n
d002.s034.t011;more;r
d002.s035.t000;kind;n
d002.s035.t001;libel;n
d002.s035.t002;teacher;n
d002.s035.t003;union;n
d002.s035.t004;mind;v
d002.s035.t005;spread;v
d002.s035.t006;own;a
d002.s035.t007;narrow;a
d002.s035.t008;purpose;n
d002.s036.t000;also;r
d002.s036.t001;kind;n
d002.s036.t002;libel;n
d002.s036.t003;politician;n
d002.s036.t004;find;v
d002.s036.t005;useful;a
d002.s036.t006;help;v
d002.s036.t007;strike;v
d002.s036.t008;friendly;a
d002.s036.t009;posture;n
d002.s036.t010;behalf;n
d002.s036.t011;important;a
d002.s036.t012;constituency;n
d002.s037.t000;shred;n
d002.s037.t001;evidence;n
d002.s037.t002;other;a
d002.s037.t003;thing;n
d002.s037.t004;equal;a
d002.s037.t005;salary;n
d002.s037.t006;differential;n
d002.s037.t007;result;v
d002.s037.t008;educational;a
d002.s037.t009;differential;n
d002.s038.t000;such;a
d002.s038.t001;evidence;n
d002.s038.t002;sure;a
;hear;v
d002.s039.t000;wish;v
d002.s039.t001;serious;a
d002.s039.t002;american;a
d002.s039.t003;education;n
d002.s039.t004;know;v
d002.s039.t005;exactly;r
d002.s039.t006;just;r
d002.s039.t007;important;a
d002.s040.t000;many;a
d002.s040.t001;successful;a
d002.s040.t002;school;n
d002.s040.t003;scattered;a
d002.s040.t004;nation;n
d002.s040.t005;poor;a
;ghetto;n
;send;v
d002.s040.t006;same;a
;message;n
d002.s041.t000;conversely;r
d002.s041.t001;majority;n
d002.s041.t002;unsuccessful;a
d002.s041.t003;school;n
d002.s041.t004;know;v
d002.s041.t005;effort;n
d002.s041.t006;educational;a
d002.s041.t007;reform;n
d002.s041.t008;doom;v
d002.s041.t009;beforehand;r
d002.s042.t000;really;r
d002.s042.t001;know;v
d002.s042.t002;need;v
d002.s042.t003;know;v
d002.s042.t004;only;r
d002.s042.t005;assimilate;v
d002.s042.t006;knowledge;n
;thinking;n
d002.s043.t000;respect;n
d002.s043.t001;helpful;a
d002.s043.t002;political;a
d002.s043.t003;leader;n
d002.s043.t004;mute;a
d002.s043.t005;rather;r
d002.s043.t006;eloquently;r
d002.s043.t007;concern;v
d002.s044.t000;inevitably;r
d002.s044.t001;inclined;a
d002.s044.t002;echo;v
d002.s044.t003;conventional;a
d002.s044.t004;pap;n
d002.s044.t005;least;a
d002.s044.t006;controversial;a
;option;n
d002.s044.t007;open;a
d002.s045.t000;thus;r
d002.s045.t001;recent;a
d002.s045.t002;governor;n
d002.s045.t003;conference;n
d002.s045.t004;education;n
;bill;n
;clinton;n
d002.s045.t005;announce;v
d002.s045.t006;country;n
d002.s045.t007;need;v
d002.s045.t008;comprehensive;a
d002.s045.t009;policy;n
d002.s045.t010;child;n
d002.s046.t000;comprehensive;a
d002.s046.t001;development;n
d002.s046.t002;policy;n
d002.s046.t003;governor;n
d002.s046.t004;seem;v
d002.s046.t005;more;r
d002.s046.t006;pressing;a
d002.s046.t007;need;n
;clinton;n
d002.s047.t000;advocate;v
d002.s047.t001;in_effect;r
d002.s047.t002;extend;v
d002.s047.t003;educational;a
d002.s047.t004;system;n
;year;n
d002.s048.t000;desirable;a
d002.s048.t001;childcare;n
d002.s048.t002;program;n
d002.s048.t003;educational;a
d002.s048.t004;program;n
d002.s049.t000;know;v
d002.s049.t001;very;r
d002.s049.t002;early;a
d002.s049.t003;exposure;n
d002.s049.t004;schooling;n
d002.s049.t005;improve;v
d002.s049.t006;performance;n
d002.s049.t007;first;a
d002.s049.t008;grade;n
d002.s049.t009;afterward;r
d002.s049.t010;difference;n
d002.s049.t011;quickly;r
d002.s049.t012;wash;v
d002.s049.t013;away;r
;let;v
d002.s050.t000;sum_up;v
d002.s050.t001;know;v
d002.s050.t002;education;n
d002.s050.t003;education;n
d002.s050.t004;reform;n
d002.s050.t005;work;v
d002.s050.t006;work;v
d002.s050.t007;parental;a
d002.s050.t008;involvement;n
d002.s050.t009;bad;a
d002.s050.t010;idea;n
d002.s051.t000;parent;n
d002.s051.t001;too;r
d002.s051.t002;likely;a
d002.s051.t003;blame;v
d002.s051.t004;school;n
d002.s051.t005;educational;a
d002.s051.t006;limitation;n
d002.s051.t007;child;n
d002.s052.t000;parent;n
d002.s052.t001;involved;a
d002.s052.t002;child;n
d002.s052.t003;education;n
d002.s052.t004;home;n
d002.s052.t005;school;n
d002.s053.t000;see;v
d002.s053.t001;kid;n
d002.s053.t002;play;v
d002.s053.t003;truant;a
d002.s053.t004;make;v
d002.s053.t005;certain;a
d002.s053.t006;child;n
d002.s053.t007;spend;v
d002.s053.t008;enough;a
d002.s053.t009;time;n
d002.s053.t010;homework;n
d002.s053.t011;scrutinize;v
d002.s053.t012;report_card;n
d002.s054.t000;parent;n
d002.s054.t001;school;n
d002.s054.t002;option;n
d002.s054.t003;switch;v
d002.s055.t000;community;n
d002.s055.t001;involvement;n
d002.s055.t002;even;r
d002.s055.t003;worse;a
d002.s055.t004;idea;n
d002.s056.t000;here;r
d002.s056.t001;experience;n
;york;n
;city;n
;decisive;a
d002.s057.t000;locally;r
d002.s057.t001;elected;a
d002.s057.t002;school_board;n
d002.s057.t003;especially;r
d002.s057.t004;larger;a
d002.s057.t005;city;n
d002.s057.t006;become;v
;prey;n
d002.s057.t007;ambitious;a
d002.s057.t008;generally;r
d002.s057.t009;corrupt;a
d002.s057.t010;invariably;r
d002.s057.t011;demagogic;a
d002.s057.t012;local;a
d002.s057.t013;politician;n
d002.s057.t014;would-be;a
d002.s057.t015;politician;n
;york;n
d002.s058.t000;process;n
d002.s058.t001;try;v
;disengage;v
;commitment;n
d002.s058.t002;system;n
d002.s058.t003;school;n
d002.s058.t004;governance;n
d002.s058.t005;even;r
;chicago;n
d002.s058.t006;other;a
d002.s058.t007;city;n
;move;v
d002.s058.t008;institute;v
d002.s059.t000;most;a
;state;n
d002.s059.t001;increased;a
d002.s059.t002;expenditure;n
d002.s059.t003;education;n
d002.s059.t004;current;a
d002.s059.t005;circumstance;n
d002.s059.t006;probably;r
d002.s059.t007;make;v
d002.s059.t008;thing;n
d002.s059.t009;worse;a
d002.s059.t010;better;a
d002.s060.t000;reason;n
d002.s060.t001;simple;a
d002.s060.t002;education;n
d002.s060.t003;take_place;v
d002.s060.t004;classroom;n
d002.s060.t005;influence;n
d002.s060.t006;money;n
d002.s060.t007;minimal;a
d002.s061.t000;decade;n
d002.s061.t001;educational;a
d002.s061.t002;research;n
d002.s061.t003;tell;v
d002.s061.t004;unequivocally;r
d002.s061.t005;even;r
d002.s061.t006;smaller;a
d002.s061.t007;class;n
d002.s061.t008;effect;n
d002.s061.t009;academic;a
d002.s061.t010;performance;n
d002.s061.t011;pupil;n
d002.s061.t012;sometimes;r
d002.s061.t013;desirable;a
d002.s061.t014;other;a
d002.s061.t015;reason;n
d002.s062.t000;new;a
d002.s062.t001;money;n
d002.s062.t002;flow;v
d002.s062.t003;already;r
d002.s062.t004;top-heavy;a
d002.s062.t005;administrative;a
d002.s062.t006;structure;n
d002.s062.t007;pile;v
d002.s062.t008;more;a
d002.s062.t009;more;a
d002.s062.t010;paperwork;n
d002.s062.t011;teacher;n
d002.s063.t000;mystery;n
d002.s063.t001;paradox;n
d002.s063.t002;fact;n
d002.s063.t003;educational;a
d002.s063.t004;expenditure;n
d002.s063.t005;real;a
;term;n
d002.s063.t006;increase;v
d002.s063.t007;sharply;r
d002.s063.t008;past;a
d002.s063.t009;now;r
d002.s063.t010;spend;v
d002.s063.t011;more;r
d002.s063.t012;pupil;n
d002.s063.t013;other;a
d002.s063.t014;country;n
;world;n
d002.s063.t015;educational;a
d002.s063.t016;performance;n
d002.s063.t017;decline;v
d002.s064.t000;way;n
;system;n
d002.s064.t001;work;v
d002.s065.t000;student;n
;move;v
d002.s065.t001;educational;a
;ladder;n
d002.s065.t002;academic;a
d002.s065.t003;potential;n
d002.s065.t004;allow;v
d002.s066.t000;student;n
d002.s066.t001;permit;v
d002.s066.t002;graduate;v
d002.s066.t003;elementary_school;n
d002.s066.t004;master;v
;r;n
d002.s066.t005;level;n
d002.s066.t006;prevail;v
d002.s066.t007;year;n
;ago;r
d002.s067.t000;mean;v
;tracking;n
d002.s067.t001;main;a
d002.s067.t002;purpose;n
d002.s067.t003;less;a
d002.s067.t004;permit;v
d002.s067.t005;gifted;a
d002.s067.t006;youngster;n
d002.s067.t007;flourish;v
d002.s067.t008;clearly;r
d002.s067.t009;desirable;a
;ensure;v
d002.s067.t010;less;r
d002.s067.t011;gifted;a
d002.s067.t012;get;v
d002.s067.t013;necessary;a
;grounding;n
d002.s067.t014;study;n
d002.s067.t015;enter;v
d002.s067.t016;modern;a
d002.s067.t017;world;n
d002.s067.t018;work;n
d002.s068.t000;notion;n
;tracking;n
d002.s068.t001;somehow;r
d002.s068.t002;undemocratic;a
d002.s068.t003;absurd;a
d002.s069.t000;purpose;n
d002.s069.t001;education;n
d002.s069.t002;encourage;v
d002.s069.t003;young;a
d002.s069.t004;man;n
d002.s069.t005;woman;n
d002.s069.t006;realize;v
d002.s069.t007;full;a
d002.s069.t008;academic;a
d002.s069.t009;potential;n
;right;a
;mind;n
d002.s070.t000;actually;r
d002.s070.t001;believe;v
d002.s070.t002;equal;a
d002.s070.t003;academic;a
d002.s070.t004;potential;n
d002.s071.t000;generally;r
d002.s071.t001;desirable;a
d002.s071.t002;use;v
;older;a
d002.s071.t003;textbook;n
d002.s071.t004;many;a
;print;n
d002.s071.t005;rather;r
d002.s071.t006;new;a
d002.s071.t007;one;n
d002.s072.t000;latter;a
d002.s072.t001;modish;a
d002.s072.t002;trendy;a
d002.s072.t003;often;r
d002.s072.t004;downright;r
d002.s072.t005;silly;a
d002.s072.t006;best;a
d002.s072.t007;insubstantial;a
;base;v
d002.s073.t000;dubious;a
d002.s073.t001;psychological;a
d002.s073.t002;sociological;a
d002.s073.t003;theory;n
d002.s073.t004;rather;r
d002.s073.t005;educational;a
d002.s073.t006;experience;n
d002.s074.t000;reason;n
d002.s074.t001;american;a
d002.s074.t002;student;n
d002.s074.t003;so;r
d002.s074.t004;poorly;r
d002.s074.t005;math;n
;test;n
d002.s074.t006;compare;v
d002.s074.t007;british;a
d002.s074.t008;french;a
d002.s074.t009;german;a
d002.s074.t010;japanese;a
d002.s074.t011;student;n
d002.s074.t012;influence;n
;math;n
d002.s074.t013;american;a
d002.s074.t014;textbook;n
d002.s074.t015;teaching;n
d002.s074.t016;method;n
d002.s075.t000;want;v
d002.s075.t001;appreciate;v
d002.s075.t002;just;r
d002.s075.t003;bizarre;a
d002.s075.t004;situation;n
d002.s075.t005;student;n
d002.s075.t006;add;v
d002.s075.t007;subtract;v
d002.s075.t008;learn;v
d002.s075.t009;conceptual;a
d002.s075.t010;basis;n
d002.s075.t011;mathematical;a
d002.s075.t012;theory;n
d002.s075.t013;read;v
d002.s075.t014;article;n
;nelson;n
d002.s075.t015;recent;a
d002.s075.t016;math;n
d002.s075.t017;major;n
;harvard;n
;november;n
;american;n
;spectator;n
d002.s076.t000;most;r
d002.s076.t001;important;a
d002.s076.t002;school;n
d002.s076.t003;principal;n
d002.s076.t004;large;a
d002.s076.t005;measure;n
d002.s076.t006;authority;n
d002.s076.t007;faculty;n
d002.s076.t008;curriculum;n
d002.s076.t009;matter;n
d002.s076.t010;student;n
;discipline;n
d002.s077.t000;study;n
d002.s077.t001;study;n
d002.s077.t002;most;r
d002.s077.t003;recent;a
;institution;n
d002.s077.t004;tell;v
d002.s077.t005;best;a
d002.s077.t006;school;n
;free;a
d002.s077.t007;outside;a
d002.s077.t008;interference;n
d002.s077.t009;govern;v
d002.s077.t010;powerful;a
d002.s077.t011;head;n
d002.s078.t000;authority;n
d002.s078.t001;of_course;r
d002.s078.t002;go_with;v
d002.s078.t003;unambiguous;a
d002.s078.t004;accountability;n
d002.s079.t000;school;n
d002.s079.t001;structured;a
d002.s079.t002;way;n
d002.s079.t003;produce;v
d002.s079.t004;student;n
d002.s079.t005;higher;a
d002.s079.t006;morale;n
d002.s079.t007;superior;a
d002.s079.t008;academic;a
d002.s079.t009;performance;n
d002.s080.t000;fact;n
;view;n
;feather;n
d002.s080.t001;ruffle;v
d002.s080.t002;fact;n
d002.s080.t003;surprising;a
d002.s080.t004;one;n
;hear;v
d002.s080.t005;so;r
;little;a
;mr.;n
;american;n
;enterprise;n
;institute;n
;fellow;n
;public;n
;interest;n
d002.s081.t000;publish;v
;national;a
;interest;n
